ubuntu@client-measure-38j0:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.45 -a 10.156.0.44 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (93033, 83338, 73337, 48277, 8810, 6621, 79850, 63136, 78326, 95470, 90283, 35231, 26411, 84688, 58242, 93555, 16981, 56139, 96592, 33151, 18440, 77805, 78472, 76224, 16651, 22303, 9362, 80676, 78310, 28075, 26415, 59963, 53656, 75984, 74978, 71271, 98709, 95580, 46280, 86952, 94862, 39777, 39023, 7531, 81175, 99083, 8223, 31855, 86511, 7455, 46844, 54542, 51870, 78139, 85169, 66556, 75547, 41490, 39790, 64403, 89849, 57398, 77252, 9490, 41079, 75531, 57920, 7212, 39161, 40641, 33929, 89109, 52208, 53358, 93933, 92382, 65408, 75191, 44037, 14272, 39826, 17699, 60691, 22278, 76403, 76170, 63917, 99833, 78791, 27333, 8529, 35334, 46811, 84440, 64800, 19369, 13281, 12260, 46783, 82008, 38136, 6565, 87407, 54487, 66256, 73579, 23629, 67733, 97656, 66502, 21517, 17103, 20652, 96810, 88816, 80558, 88952, 76411, 32634, 78647, 72742, 14576, 22504, 69897, 83514, 73036, 19473, 54572, 77156, 99621, 30063, 94128, 46033, 15324, 44734, 39572, 14842, 20629, 95625, 33481, 54887, 41304, 47541, 98244, 67616, 31298, 37651, 26110, 56017, 35809, 44588, 53954, 51549, 89191, 14770, 53596, 14673, 38491, 89969, 68028, 32055, 37193, 28379, 94935, 22842, 45661, 36908, 85438, 27437, 42518, 33624, 95444, 37788, 47233, 41812, 38280, 54616, 49483, 53270, 36048)
Average QPS expected = 54139
Timestamp start: 1652880407576
Timestamp end: 1652882207993

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      431.3   372.9   101.3   174.0   198.5   389.8   506.7   554.9   587.1   626.1   673.8   753.2   990.0  3565.8 12626.6  17116.0    17103
read      441.8   411.8   101.3   173.3   197.8   383.7   507.8   562.2   597.2   641.1   697.5   807.4  1124.4  5087.0 13628.3  20620.9    20652
read      743.5   411.3   101.3   211.6   276.2   714.7   854.3   935.7  1000.6  1079.6  1186.2  1364.7  1762.9  2796.2 12592.6  96796.2    96810
read      742.1   462.8    93.8   203.0   262.7   703.2   843.7   926.8   992.2  1071.8  1178.6  1369.0  1910.7  4140.7 14905.3  88718.5    88816
read      711.7   397.4    93.8   219.0   293.9   673.3   805.7   886.2   947.0  1023.4  1129.1  1305.0  1739.5  2984.4 12363.5  80553.5    80558
read      737.5   457.4    93.8   201.0   257.7   695.3   840.3   926.3   992.3  1074.0  1183.3  1383.6  1964.0  4029.1 12926.6  88740.0    88952
read      534.1   487.4    93.8   183.6   213.0   402.6   523.9   610.0   690.4   812.2  1009.3  1374.9  2170.6  3963.6 13584.7  76405.9    76411
read      453.3   481.6    93.8   168.8   191.3   353.0   472.6   545.1   594.9   665.0   778.0  1118.1  1502.4  4006.1 19198.9  32562.7    32634
read      470.4   399.9    93.8   188.8   213.7   366.9   458.0   517.8   566.9   639.3   785.9  1168.6  2102.5  3420.9  9109.5  78644.9    78647
read      452.5   436.3   101.3   181.2   205.4   349.0   434.1   492.5   536.9   599.6   720.5  1117.3  2155.3  3576.3 11864.1  72716.5    72742
read      424.9   451.8   101.3   172.7   197.5   395.2   496.1   535.3   561.2   589.6   628.0   687.0   965.4  5243.5 16432.6  14625.7    14576
read      451.9   414.2    93.8   172.1   196.5   383.7   509.4   565.2   604.6   650.5   722.7   917.8  1265.7  5078.0 13029.9  22558.4    22504
read      431.2   353.3    86.8   177.9   202.8   346.0   433.7   490.4   532.5   588.9   681.5   970.1  1881.1  3210.5  9112.3  69758.4    69897
read      467.3   342.6    93.8   200.0   227.4   392.1   480.9   536.7   583.1   645.6   753.9  1001.7  1718.8  2928.7 10401.3  83480.7    83514
read      434.4   418.6    86.8   174.9   199.5   339.6   422.7   479.0   522.7   580.1   679.6  1028.9  2020.2  3393.5 12769.5  72987.5    73036
read      428.2   352.1   101.3   171.3   195.6   388.1   506.6   555.0   583.5   618.0   663.6   741.8   989.8  3849.9 14512.3  19457.9    19473
read      437.4   402.9    86.8   169.0   191.7   334.1   427.6   492.3   541.7   602.2   711.6  1131.7  1948.6  3107.6 10386.4  54536.7    54572
read      445.2   397.4    93.8   182.2   207.0   347.3   430.3   486.9   531.6   591.8   714.8  1092.0  2027.1  3270.1 11415.5  77045.9    77156
read      698.7   392.4    93.8   215.2   287.6   669.6   793.1   865.4   923.5   997.1  1095.2  1257.7  1647.3  3205.6 12170.9  99686.0    99621
read      439.2   374.1    93.8   168.6   192.0   358.0   477.4   541.0   587.5   649.9   741.9   988.7  1365.4  3909.0 13298.0  30040.7    30063
read      683.0   356.9    93.8   221.6   292.1   651.5   776.0   849.7   908.0   981.3  1078.6  1237.1  1603.2  2466.0  9606.7  94019.9    94128
read      444.8   394.2    93.8   166.4   188.0   328.6   430.2   502.5   554.6   628.7   764.1  1268.6  1885.5  3379.8  9492.2  46017.0    46033
read      412.4   367.3   101.3   170.6   195.6   390.2   488.3   522.9   545.3   574.7   612.2   674.4   867.5  3759.9 11878.3  15364.9    15324
read      443.7   397.0    93.8   170.8   194.0   345.9   448.4   514.9   566.5   634.3   738.8  1139.7  1731.4  2427.6 12934.6  44781.5    44734
read      442.6   358.7    93.8   170.3   193.5   346.6   454.8   524.1   578.3   646.8   753.8  1129.9  1594.2  2461.2  9529.8  39521.9    39572
read      409.2   338.0   101.3   171.4   195.4   394.3   486.9   524.7   550.6   579.9   615.7   671.7   816.4  4029.5 13045.2  14873.0    14842
read      422.6   381.1   101.3   170.5   194.7   379.4   491.4   546.2   581.5   621.0   672.0   760.0   989.6  3830.3 15956.8  20560.2    20629
read      692.2   407.6    93.8   204.0   271.2   660.2   783.3   856.9   915.6   989.6  1089.5  1260.2  1713.6  3697.2 12626.8  95458.9    95625
read      439.1   360.9    93.8   171.8   195.9   360.2   478.5   548.2   591.9   647.1   727.7   952.9  1387.4  3408.9 12023.6  33460.8    33481
read      439.0   373.4    93.8   173.2   196.4   344.3   438.7   502.9   550.8   613.4   706.1  1060.8  1900.8  2767.2  9783.1  54898.5    54887
read      444.6   337.5    93.8   172.4   196.0   357.6   469.4   537.2   584.2   641.0   730.8  1064.4  1627.8  2372.0  8036.2  41366.5    41304
read      443.9   380.2    93.8   171.8   195.3   346.3   450.3   517.6   564.3   624.6   717.2  1118.6  1835.2  2740.1 10539.0  47467.8    47541
read      705.4   415.1    93.8   207.1   271.5   657.7   797.3   882.0   947.4  1028.9  1138.9  1331.4  1842.0  3780.4 12020.4  98178.1    98244
read      459.2   358.6    86.8   182.3   208.5   367.1   469.2   534.2   587.1   658.4   777.7  1060.4  1814.6  2901.3  9832.0  67651.8    67616
read      448.5   385.5    93.8   176.2   202.2   382.5   504.2   562.2   603.8   650.4   716.6   879.2  1352.8  3765.0 11857.3  31344.6    31298
read      450.0   346.9    93.8   173.4   197.3   363.5   481.8   548.0   593.6   650.0   734.2  1100.1  1598.7  2544.0  9191.5  37583.9    37651
read      471.5   432.3   101.3   173.0   193.4   364.1   505.7   582.6   638.0   716.4   864.1  1151.6  1484.3  4240.3 12760.9  26105.3    26110
read      465.4   488.0    93.8   174.5   196.0   334.4   428.3   494.2   549.4   624.5   781.6  1346.2  2327.8  3862.5 11958.3  56018.8    56017
read      473.4   435.1    93.8   169.4   191.0   344.7   465.4   553.0   613.3   702.3   889.8  1323.2  1787.9  3856.8 12747.8  35756.1    35809
read      466.8   511.1    93.8   169.6   191.3   337.8   443.7   523.2   580.3   657.5   802.6  1341.5  1965.2  4853.8 15636.0  44683.7    44588
read      455.1   434.4    93.8   170.1   192.4   337.3   436.3   504.5   557.4   625.1   738.0  1238.1  2250.3  3431.7 10215.2  53995.2    53954
read      462.7   505.9    93.8   164.7   184.5   314.7   412.3   483.8   547.1   628.1   824.7  1488.5  2333.3  3677.2 13240.7  51655.0    51549
read      764.4   467.6    93.8   200.2   241.9   729.7   890.3   982.8  1052.7  1139.3  1264.3  1474.2  1978.4  3212.1 12713.8  89123.1    89191
read      433.1   399.9   101.3   168.5   191.1   384.7   497.0   550.0   587.3   632.7   696.0   807.1  1081.8  4233.9 12570.8  14802.9    14770
read      455.9   418.4    93.8   172.3   195.4   344.2   444.2   509.6   559.8   625.1   738.4  1205.1  2189.7  3298.1  9612.0  53658.9    53596
read      435.0   444.9   101.3   173.3   197.3   395.8   499.6   543.2   573.9   609.9   658.1   741.3  1015.5  6948.3 14560.1  14715.0    14673
read      462.6   403.3   101.3   169.9   192.3   351.8   465.5   542.1   592.6   671.4   816.0  1248.1  1737.5  2989.7 12171.5  38445.8    38491
read      735.3   445.1    93.8   199.8   256.5   702.5   841.8   924.0   987.6  1066.2  1174.3  1363.3  1858.0  3842.0 13620.0  90096.3    89969
read      483.0   445.6    93.8   178.7   203.4   358.5   463.0   535.0   595.2   690.7   871.0  1278.2  2243.5  3226.3 11684.4  68031.5    68028
read      454.9   393.7    93.8   169.9   192.1   357.1   478.0   548.4   598.8   666.6   779.1  1137.7  1573.0  3469.9 10247.6  32114.2    32055
read      361.6   263.9    93.8   159.4   177.8   319.6   424.8   476.4   509.6   541.5   578.0   630.5   781.2  2071.3 10435.9  37331.2    37193
read      366.1   259.9    93.8   161.2   180.0   335.2   438.6   481.7   507.5   534.6   566.0   611.8   745.6  2498.6 10055.7  28337.4    28379
read      328.0   195.0    93.8   158.6   176.1   287.6   357.1   401.1   434.3   473.3   524.9   603.3   844.2  1436.1  6657.7  94775.1    94935
read      368.6   265.3    93.8   164.1   183.7   350.3   444.2   478.8   499.1   521.7   546.7   589.2   719.1  2577.6 10324.6  22825.4    22842
read      356.6   213.3    86.8   160.0   178.5   315.3   413.8   465.1   499.4   535.5   575.4   630.6   794.1  1381.0  7185.3  45658.1    45661
read      361.6   287.3    93.8   160.0   178.6   321.7   424.6   473.7   504.4   536.1   571.5   622.1   778.2  2781.8  9786.7  36823.9    36908
read      331.7   201.2    93.8   157.0   174.6   289.3   362.2   408.4   443.3   484.6   536.9   616.4   855.8  1456.2  7177.5  85282.6    85438
read      362.1   220.0    93.8   161.9   180.9   332.8   433.0   476.3   500.8   526.2   553.2   594.3   732.3  2557.7  7729.6  27548.7    27437
read      356.1   249.7    93.8   159.0   177.8   315.7   412.9   464.3   497.9   531.3   567.5   618.6   771.1  2455.2  7338.1  42680.6    42518
read      361.3   261.0    93.8   161.5   180.4   326.9   428.9   476.2   504.0   532.2   564.3   612.5   750.8  1980.6  8449.8  33568.7    33624
read      327.6   211.8    93.8   158.9   176.6   287.8   356.5   399.5   432.3   470.8   521.7   594.9   826.8  1408.3  7935.6  95441.5    95444
read      358.8   214.4    93.8   160.0   178.8   320.0   421.3   471.6   503.6   535.4   571.5   622.9   783.3  1935.4  7447.8  37792.7    37788
read      355.0   238.4    93.8   159.2   178.1   313.0   407.6   460.1   495.8   532.3   572.3   627.3   806.7  1799.7  8014.7  47193.3    47233
read      356.1   221.2    93.8   158.9   177.6   316.4   413.7   465.1   498.3   531.7   568.9   622.3   796.2  1802.2  7792.0  41757.7    41812
read      359.5   286.0    86.8   159.8   178.5   319.7   419.3   469.3   502.0   533.3   567.9   617.5   770.7  2084.9  9901.7  38462.5    38280
read      347.6   209.5    86.8   158.1   176.7   306.9   395.1   446.1   481.3   520.6   563.8   622.2   799.5  1497.7  7589.4  54766.1    54616
read      352.8   192.8    86.8   159.5   178.1   312.2   407.3   459.0   494.5   531.7   571.7   626.6   801.4  1409.2  5852.8  49463.8    49483
read      354.1   261.3    86.8   160.5   179.2   311.4   402.0   453.3   489.7   528.3   569.7   627.0   813.7  1779.1  9210.1  53224.1    53270
read      369.2   260.9    93.8   165.4   185.7   332.5   432.4   482.9   513.3   542.0   575.6   625.0   798.0  2191.8  9424.0  36088.1    36048

Total QPS = 54131.7 (97437024 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24066945422 bytes :   12.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,50.25%,100.00%
