cat ~/1251latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653389478553
Timestamp end: 1653391278960

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      394.1   612.0    86.8   135.9   153.5   331.4   418.9   473.9   512.2   554.9   608.9   693.1  1315.7  8332.6 30550.5  16927.4    16890
read      428.3   462.9    86.8   136.8   154.2   299.6   410.8   492.7   583.7   740.3   938.9  1143.7  1515.6  4096.9 12831.9  45701.6    45689
read      422.0   425.0    86.8   140.2   158.7   318.2   441.0   537.2   629.2   726.7   829.4   967.7  1246.6  4655.6 11692.5  32805.7    32790
read      420.3   412.6    86.8   137.7   155.1   300.8   414.1   496.2   584.9   733.1   919.2  1103.4  1383.6  2916.5 13455.9  44160.3    44044
read      412.0   418.2    86.8   138.8   156.2   322.9   448.3   541.0   615.5   693.7   780.6   896.1  1134.5  4740.9 14979.2  28153.8    28149
read      423.2   484.0    86.8   138.9   157.2   308.9   427.6   517.0   611.7   733.0   865.3  1027.8  1291.6  4733.8 15263.5  39682.7    39739
read      317.5   324.0    86.8   136.4   152.3   269.7   332.2   370.8   400.4   436.9   487.0   576.8  1242.4  3426.9  9884.9  72539.2    72475
read      297.6   297.0    86.8   136.3   151.8   261.2   319.6   356.2   383.6   417.2   461.6   533.3   764.0  2881.9 11533.0  93848.3    93882
read      412.4  1353.7    93.8   156.3   182.7   295.7   343.1   371.1   391.7   415.9   449.5   518.8  2771.1 29966.3 39375.7   6680.0     6692
read      431.0   499.4    80.4   137.2   154.7   298.0   409.2   492.2   575.7   723.6   944.1  1180.3  1632.4  4522.3 16258.5  50281.3    50406
read      315.9   342.3    86.8   139.6   155.5   271.9   335.3   373.6   402.5   438.7   487.8   575.1  1029.2  3088.2 14444.6  83007.8    83055
