./mcperf -s $INTERNAL_MEMCACHED_IP -a $INTERNAL_AGENT_IP --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (35287, 14271, 17436, 17944, 9097, 85796, 55519, 26960, 96739, 37774, 16784, 83654, 65716, 17738, 60163, 77793, 75230, 32487, 77751, 29790, 66212, 99080, 61398, 26830, 6307, 32240, 7014, 34981, 86450, 23868, 98736, 71027, 69859, 10493, 92190, 68413, 28603, 69419, 27655, 96461, 22299, 36522, 64955, 58585, 72605, 88493, 66523, 92988, 74931, 36924, 66209, 37236, 81627, 5143, 36388, 84707, 87836, 36596, 62538, 8871, 97186, 54990, 72123, 70002, 38050, 94543, 90995, 19905, 93746, 98345, 53655, 54249, 64278, 85068, 73946, 14648, 82863, 67170, 40386, 21485, 44464, 51924, 26130, 25075, 45091, 51757, 67885, 98774, 43672, 53944, 58303, 82888, 14873, 69860, 26181, 27187, 22496, 34221, 55733, 10542, 57923, 57133, 81637, 73069, 12065, 88379, 44586, 13031, 91756, 88647, 92108, 11489, 7482, 15539, 56120, 57047, 67434, 19395, 62743, 31213, 43760, 5620, 71182, 17054, 56625, 96615, 46634, 39101, 76118, 38068, 7249, 6613, 44539, 90938, 16042, 57651, 53770, 88066, 9256, 97336, 8272, 85858, 43144, 11333, 51041, 13028, 33019, 92532, 16291, 56538, 56819, 25051, 24150, 95318, 96042, 19394, 50382, 48720, 49605, 95072, 46925, 93393, 45534, 84652, 17871, 13507, 7521, 9834, 26357, 29287, 63571, 65694, 29484, 59329, 26675, 64106, 37346, 40681, 33287, 37717)
Average QPS expected = 50706
Timestamp start: 1653294620808
Timestamp end: 1653296421228

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      267.7   197.2    80.4   119.2   131.8   233.1   295.8   338.3   370.4   404.6   444.4   495.6   604.2  1505.7  7810.4  46635.9    46634
read      270.7   181.1    80.4   120.3   133.2   235.7   304.7   349.6   379.7   411.1   447.0   493.8   610.5  1307.1  5422.4  39136.7    39101
read      261.5   178.6    74.4   119.4   131.6   231.6   286.7   320.8   348.2   381.9   424.3   483.2   599.2  1791.1  5559.7  76175.3    76118
read      275.3   181.0    74.4   121.5   134.6   239.3   313.5   358.7   388.3   419.6   455.4   502.5   631.4  1173.8  5956.2  38237.9    38068
read      280.8   350.7    93.8   152.3   172.0   261.5   292.2   309.1   320.4   336.5   357.4   396.5   546.4  5108.3 13286.7   7282.1     7249
read      282.4   278.9    93.8   159.0   177.7   264.4   293.7   310.4   321.3   338.2   360.8   402.2   549.2  4198.9  9628.8   6643.7     6613
read      295.1   200.0    80.4   130.1   145.4   264.7   329.1   370.0   400.2   436.0   477.4   534.5   682.2  1551.8  6878.3  44506.9    44539
read      258.4   165.4    80.4   120.1   132.5   230.3   283.8   316.6   342.5   374.8   418.1   478.0   591.5  1798.1  4754.8  90880.4    90938
read      278.6   206.2    80.4   130.1   144.4   272.3   323.3   346.4   361.9   378.5   399.6   433.4   541.9  2545.1  8294.8  16087.3    16042
read      270.6   196.4    74.4   120.5   133.4   236.6   296.2   335.6   366.1   401.8   445.4   502.0   640.8  1588.5  7746.8  57713.5    57651
read      269.1   195.8    80.4   119.6   132.3   234.9   295.5   336.7   367.7   402.8   445.1   501.5   641.0  1510.9  6692.9  53757.8    53770
read      260.9   183.3    80.4   119.9   132.3   231.2   285.9   319.4   345.9   379.4   422.6   483.6   611.5  1855.3  5930.5  87936.0    88066
read      284.4   323.6    93.8   145.0   163.5   269.3   304.4   322.4   336.5   352.6   374.2   417.9   578.5  4815.8 10156.4   9254.3     9256
read      261.8   195.6    74.4   120.5   133.1   230.8   285.0   318.6   345.1   378.3   421.8   484.0   618.2  2190.0  6646.3  97253.8    97336
read      282.0   275.6    86.8   148.8   167.6   266.3   300.2   318.1   332.6   348.8   372.2   418.2   543.4  3982.8 10606.1   8277.9     8272
read      264.4   191.0    80.4   121.1   134.2   234.9   289.9   323.2   350.0   383.3   426.1   487.6   615.4  1914.5  5609.5  85885.3    85858
read      278.3   191.3    80.4   124.8   138.3   241.6   310.3   354.2   385.5   419.2   457.1   509.1   669.5  1508.8  5719.2  43159.5    43144
read      283.3   232.0    86.8   139.8   157.0   276.1   315.4   335.9   349.9   367.3   389.9   427.2   547.9  3255.0  9250.6  11381.6    11333
read      292.1   217.0    80.4   129.6   144.3   258.8   322.8   364.5   395.7   431.5   473.6   533.8   701.1  1729.3  7595.3  51118.0    51041
read      285.2   290.1    86.8   135.9   152.4   274.6   318.0   340.6   356.2   372.8   395.4   431.6   550.1  4018.4 12386.8  13105.8    13028
read      287.9   193.6    80.4   127.9   142.1   254.7   326.6   370.1   398.4   429.1   463.5   511.5   666.3  1760.8  6630.0  33040.1    33019
read      263.6   174.5    80.4   121.0   134.2   233.7   288.9   322.6   349.8   383.7   426.7   488.0   617.3  1905.4  5219.6  92690.8    92532
read      282.4   202.7    80.4   130.8   144.7   274.4   326.6   350.5   367.0   386.3   410.2   454.1   585.0  2642.5  7614.4  16351.9    16291
read      276.6   201.5    80.4   123.7   137.1   242.0   304.2   343.6   373.4   409.0   451.3   508.0   665.2  1759.1  7560.3  56481.0    56538
read      277.9   188.5    80.4   123.5   137.1   243.2   306.0   345.9   377.3   413.2   455.9   515.1   683.2  1708.0  5891.5  56848.8    56819
read      278.5   207.6    80.4   124.5   138.0   252.4   328.6   362.7   383.8   405.5   432.0   470.5   610.3  2161.1  7785.3  25108.7    25051
read      279.2   191.0    80.4   125.6   139.2   256.5   330.3   363.3   384.3   406.2   432.8   471.1   594.7  1823.3  6972.1  24182.7    24150
read      263.3   170.5    74.4   120.9   133.8   232.1   287.5   321.6   349.1   383.3   427.1   490.9   629.6  1936.6  5199.4  95401.7    95318
read      261.7   192.2    74.4   120.1   132.7   230.2   284.3   318.0   345.1   378.9   423.0   486.2   625.3  2138.8  5257.0  96021.5    96042
read      280.1   231.9    80.4   128.1   141.7   266.6   327.3   354.4   371.5   391.2   415.1   453.5   568.6  3305.9  9715.2  19416.2    19394
read      271.5   177.2    80.4   122.4   135.5   237.4   299.1   340.5   371.6   406.5   446.7   499.3   658.8  1521.3  5588.9  50329.1    50382
read      275.8   252.7    80.4   123.1   136.4   240.2   303.8   345.4   377.1   411.6   451.5   503.4   668.2  1477.9  8299.3  48802.0    48720
read      275.2   190.5    80.4   123.0   136.2   239.7   303.8   345.4   376.4   411.6   452.2   504.9   688.1  1464.7  6520.6  49696.8    49605
read      263.8   201.5    74.4   120.7   133.3   231.3   285.5   318.4   344.1   376.9   419.6   481.9   636.4  2156.2  5876.7  95061.4    95072
read      274.3   206.2    74.4   123.1   136.4   238.8   301.8   343.5   373.8   407.5   447.2   500.2   691.5  1474.4  6860.4  46910.1    46925
read      264.4   209.1    80.4   121.3   134.2   231.3   285.6   318.5   344.8   377.7   421.0   483.2   630.4  2299.0  8255.3  93399.1    93393
read      280.7   192.3    74.4   127.4   141.0   242.7   309.1   352.6   383.8   418.1   457.8   512.9   763.5  1464.2  5835.6  45640.4    45534
read      270.3   206.2    74.4   122.7   136.1   234.2   290.8   325.9   354.2   388.9   433.1   498.4   692.9  2036.1  5778.8  84515.4    84652
read      285.2   278.7    80.4   129.8   143.8   273.2   328.8   354.1   370.5   389.5   411.8   447.0   582.8  4325.8  9287.0  17937.0    17871
read      279.5   207.5    80.4   133.8   149.0   277.9   319.7   339.8   353.5   368.6   388.9   421.3   530.6  2017.5  7674.7  13540.9    13507
read      280.1   318.7    93.8   150.2   169.2   264.3   293.6   309.5   319.9   334.6   352.6   387.1   535.7  4499.7 12443.8   7480.0     7521
read      284.1   265.1    86.8   145.8   164.5   274.0   309.3   327.2   339.7   354.6   372.7   404.0   521.6  4035.6 10571.6   9834.6     9834
read      292.3   191.4    86.8   131.8   148.3   267.0   336.4   374.1   398.5   424.2   453.4   493.9   604.2  1783.5  7862.6  26293.2    26357
read      289.6   206.3    80.4   129.3   144.4   260.7   332.4   373.1   399.0   426.4   457.2   499.8   627.0  1441.0  8414.7  29307.5    29287
read      283.9   168.8    80.4   127.0   141.0   252.4   314.1   353.0   383.2   419.3   462.9   523.4   672.3  1699.9  4508.5  63626.6    63571
read      276.1   183.2    74.4   124.2   138.1   244.3   303.6   341.5   371.2   406.7   450.9   507.1   639.3  1720.7  6022.5  65662.2    65694
read      279.2   236.1    80.4   123.8   137.5   245.8   326.9   366.4   390.8   415.8   443.9   483.5   596.6  1995.5  8074.1  29558.6    29484
read      273.1   205.1    80.4   122.9   136.3   238.9   300.1   340.1   371.4   407.8   450.2   504.6   638.6  1597.6  7263.7  59347.9    59329
read      281.4   256.2    80.4   124.1   137.6   249.3   331.2   368.4   390.8   414.0   439.3   476.1   591.9  2932.8 11745.8  26722.4    26675
read      273.5   173.1    74.4   122.9   136.3   241.2   301.6   340.1   370.4   406.6   450.6   507.5   638.8  1608.1  5571.8  63974.5    64106
read      278.3   179.4    74.4   123.7   136.9   243.0   318.0   363.0   392.5   423.4   457.8   503.6   623.6  1275.2  5529.0  37380.6    37346
read      272.2   182.2    74.4   122.4   135.6   236.7   307.4   353.0   383.8   415.7   450.3   494.7   589.6  1393.6  6794.8  40772.6    40681
read      278.9   199.2    80.4   123.0   136.3   241.4   323.8   368.4   395.8   423.7   454.4   496.0   598.0  1762.2  7321.1  33240.4    33287
read      279.1   195.9    74.4   124.2   137.6   241.9   318.4   363.9   394.0   425.1   458.7   503.4   626.7  1565.8  7551.0  37681.3    37717

Total QPS = 50709.1 (91276328 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22545253016 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,51.52%,100.00%
